System.AggregateException: 发生一个或多个错误。 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request. ---> System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.105:80
   在 System.Net.Sockets.Socket.EndConnect(IAsyncResult asyncResult)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.EndGetRequestStream(IAsyncResult asyncResult, TransportContext& context)
   在 System.Net.Http.HttpClientHandler.GetRequestStreamCallback(IAsyncResult ar)
   --- 内部异常堆栈跟踪的结尾 ---
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Threading.Tasks.Task.ThrowIfExceptional(Boolean includeTaskCanceledExceptions)
   在 System.Threading.Tasks.Task`1.GetResultCore(Boolean waitCompletionNotification)
   在 System.Threading.Tasks.Task`1.get_Result()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 34
---> (内部异常 #0) System.Net.Http.HttpRequestException: An error occurred while sending the request. ---> System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.105:80
   在 System.Net.Sockets.Socket.EndConnect(IAsyncResult asyncResult)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.EndGetRequestStream(IAsyncResult asyncResult, TransportContext& context)
   在 System.Net.Http.HttpClientHandler.GetRequestStreamCallback(IAsyncResult ar)
   --- 内部异常堆栈跟踪的结尾 ---<---

[ERROR] - 2017-03-01 16:44:52,218 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid - 发生一个或多个错误。
System.AggregateException: 发生一个或多个错误。 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request. ---> System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.105:80
   在 System.Net.Sockets.Socket.EndConnect(IAsyncResult asyncResult)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.EndGetRequestStream(IAsyncResult asyncResult, TransportContext& context)
   在 System.Net.Http.HttpClientHandler.GetRequestStreamCallback(IAsyncResult ar)
   --- 内部异常堆栈跟踪的结尾 ---
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Threading.Tasks.Task.ThrowIfExceptional(Boolean includeTaskCanceledExceptions)
   在 System.Threading.Tasks.Task`1.GetResultCore(Boolean waitCompletionNotification)
   在 System.Threading.Tasks.Task`1.get_Result()
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 34
---> (内部异常 #0) System.Net.Http.HttpRequestException: An error occurred while sending the request. ---> System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。 192.168.1.105:80
   在 System.Net.Sockets.Socket.EndConnect(IAsyncResult asyncResult)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.EndGetRequestStream(IAsyncResult asyncResult, TransportContext& context)
   在 System.Net.Http.HttpClientHandler.GetRequestStreamCallback(IAsyncResult ar)
   --- 内部异常堆栈跟踪的结尾 ---<---

[ERROR] - 2017-03-01 17:26:35,121 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid - 值不能为 null。
参数名: value
System.ArgumentNullException: 值不能为 null。
参数名: value
   在 Newtonsoft.Json.Linq.JToken.EnsureValue(JToken value)
   在 Newtonsoft.Json.Linq.JToken.op_Explicit(JToken value)
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 45
[ERROR] - 2017-03-01 17:26:35,152 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-01 17:45:06,781 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid - Can not convert Null to Int32.
System.ArgumentException: Can not convert Null to Int32.
   在 Newtonsoft.Json.Linq.JToken.op_Explicit(JToken value)
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 48
[ERROR] - 2017-03-01 17:45:06,812 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-04 18:01:54,275 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - UPDATE command denied to user 'chatclient'@'192.168.1.103' for table 'wx_account'
MySql.Data.MySqlClient.MySqlException (0x80004005): UPDATE command denied to user 'chatclient'@'192.168.1.103' for table 'wx_account'
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 32
[ERROR] - 2017-03-04 18:01:54,353 - CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus - UPDATE command denied to user 'chatclient'@'192.168.1.103' for table 'wx_account'
MySql.Data.MySqlClient.MySqlException (0x80004005): UPDATE command denied to user 'chatclient'@'192.168.1.103' for table 'wx_account'
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 CefSharp.WinForms.Example.Mapper.WxAccountMapper.updateStatus(WxAccount account) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\WxAccountMapper.cs:行号 32
[ERROR] - 2017-03-04 18:01:54,744 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:01:54,853 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:01:55,619 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 18:01:59,291 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 18:01:59,666 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:02:00,041 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:02:00,588 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 18:11:08,139 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:11:08,398 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:11:09,701 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 18:11:13,405 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 83
[ERROR] - 2017-03-04 18:11:14,476 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 18:16:06,633 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 18:16:12,820 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - 无效的 URI: URI 字符串太长。
System.UriFormatException: 无效的 URI: URI 字符串太长。
   在 System.UriHelper.EscapeString(String input, Int32 start, Int32 end, Char[] dest, Int32& destPos, Boolean isUriString, Char force1, Char force2, Char rsvd)
   在 System.Uri.EscapeDataString(String stringToEscape)
   在 System.Net.Http.FormUrlEncodedContent.Encode(String data)
   在 System.Net.Http.FormUrlEncodedContent.GetContentByteArray(IEnumerable`1 nameValueCollection)
   在 System.Net.Http.FormUrlEncodedContent..ctor(IEnumerable`1 nameValueCollection)
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawDataFactory rawDataFactory) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 69
[ERROR] - 2017-03-04 20:04:06,173 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 44
[ERROR] - 2017-03-04 20:04:06,205 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-04 20:15:35,903 - CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Linq.JObject.Load(JsonReader reader, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json, JsonLoadSettings settings)
   在 Newtonsoft.Json.Linq.JObject.Parse(String json)
   在 CefSharp.WinForms.Example.Mapper.SysUserMapper.checkValid(SysUser user) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\SysUserMapper.cs:行号 45
[ERROR] - 2017-03-04 20:15:35,934 - CefSharp.WinForms.Example.LoginForm.loginbtn_Click - file read error!
[ERROR] - 2017-03-05 16:38:29,360 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:38:29,410 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:38:30,616 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:38:34,567 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:38:35,865 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:45:56,906 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:45:57,077 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:45:57,939 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:46:00,545 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
   在 CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData(RawData rawData) 位置 c:\project\CefSharp-v1.25.8-binaries-mysql - secure - raw-http\CefSharp.WinForms.Example\Mapper\RawDataFactoryMapper.cs:行号 75
[ERROR] - 2017-03-05 16:46:02,447 - CefSharp.WinForms.Example.Mapper.RawDataFactoryMapper.insertData - Response status code does not indicate success: 404 (Not Found).
System.Net.Http.HttpRequestException: Response status code does not indicate success: 404 (Not Found).
   在 System.Net.Http.HttpResponseMessage.EnsureSuccessStatusCode()
